CUSTOMER_NUMBER,LATEST_CREDITCARD_COUNT,LATEST_DEBITCARD_COUNT,HAS_CREDITCARD_OBS,HAS_DEBITCARD_OBS,CARD_ACTIVE_MONTHS,MAX_HIST_CREDITCARD,MAX_HIST_DEBITCARD,CREDITCARD_GROWTH,DEBITCARD_GROWTH
255344,0,1,0,1,1,0,1,0,0
255368,0,1,0,1,2,0,1,0,0
255373,1,0,1,0,9,1,0,0,0
255379,0,1,0,1,5,0,1,0,0
255382,0,1,0,1,4,0,1,0,0
255409,0,1,0,1,4,0,1,0,0
255417,0,1,0,1,6,0,1,0,0
255433,0,1,0,1,5,0,1,0,0
255435,1,0,1,0,3,1,0,0,0
255443,0,1,0,1,4,0,1,0,0
255452,0,1,0,1,1,0,1,0,0
255457,0,1,0,1,5,0,1,0,0
255476,0,1,0,1,6,0,1,0,0
255487,0,1,0,1,1,0,1,0,0
255496,1,0,1,0,9,1,0,0,0
255501,1,0,1,0,3,1,0,0,0
255507,1,0,1,0,7,1,0,0,0
255514,0,1,0,1,4,0,1,0,0
255533,0,1,0,1,4,0,1,0,0
255549,0,1,0,1,4,0,1,0,0
255556,0,1,0,1,5,0,1,0,0
255562,0,1,0,1,4,0,1,0,0
255565,0,1,0,1,6,0,1,0,0
255567,0,1,0,1,8,0,1,0,0
255592,0,1,0,1,1,0,1,0,0
255593,0,1,0,1,4,0,1,0,0
255602,0,2,0,1,9,0,2,0,1
255621,1,0,1,0,9,1,0,0,0
255643,0,3,0,1,2,0,3,0,0
255650,0,1,0,1,4,0,1,0,0
255691,1,0,1,0,5,1,0,0,0
255692,0,1,0,1,3,0,1,0,0
255701,0,1,0,1,6,0,1,0,0
255703,0,1,0,1,8,0,1,0,0
255723,0,2,0,1,1,0,2,0,0
255757,0,2,0,1,9,0,2,0,1
255767,1,0,1,0,2,1,0,0,0
255776,0,1,0,1,5,0,1,0,0
255822,0,1,0,1,2,0,1,0,0
255831,0,1,0,1,7,0,1,0,0
255834,0,1,0,1,4,0,1,0,0
255837,0,1,0,1,4,0,1,0,0
255842,1,1,1,1,6,1,1,1,0
255847,0,1,0,1,6,0,1,0,0
255849,0,1,0,1,1,0,1,0,0
255855,1,0,1,0,3,1,0,0,0
255858,0,1,0,1,5,0,1,0,0
255862,0,1,0,1,3,0,1,0,0
255873,0,1,0,1,5,0,1,0,0
255880,1,0,1,0,2,1,0,0,0
255886,1,0,1,0,1,1,0,0,0
255912,0,1,0,1,3,0,1,0,0
255931,0,1,0,1,3,0,1,0,0
255938,0,1,0,1,5,0,1,0,0
255950,0,1,0,1,2,0,1,0,0
255951,0,1,0,1,9,0,1,0,0
255957,0,1,0,1,1,0,1,0,0
255975,0,1,0,1,1,0,1,0,0
255984,0,1,0,1,5,0,1,0,0
255998,0,1,0,1,2,0,1,0,0
255999,0,1,0,1,5,0,1,0,0
256009,0,1,0,1,4,0,1,0,0
256019,0,1,0,1,3,0,1,0,0
256025,1,0,1,0,1,1,0,0,0
256029,1,0,1,0,3,1,0,0,0
256030,0,1,0,1,6,0,1,0,0
256042,1,0,1,0,7,1,0,0,0
256057,0,1,0,1,7,0,1,0,0
256069,0,1,0,1,1,0,1,0,0
256076,0,1,0,1,6,0,1,0,0
256081,1,0,1,0,5,1,0,0,0
256125,0,1,0,1,6,0,1,0,0
256132,0,1,0,1,4,0,1,0,0
256150,1,0,1,0,5,1,0,0,0
256151,0,1,0,1,2,0,1,0,0
256186,1,0,1,0,1,1,0,0,0
256195,0,1,0,1,4,0,1,0,0
256198,1,0,1,0,9,1,0,0,0
256206,0,1,0,1,3,0,1,0,0
256211,1,0,1,0,6,1,0,0,0
256229,0,1,0,1,8,0,1,0,0
256244,1,0,1,0,4,1,0,0,0
256248,0,1,0,1,6,0,1,0,0
256259,1,0,1,0,1,1,0,0,0
256260,0,1,0,1,1,0,1,0,0
256266,0,1,0,1,7,0,1,0,0
256289,1,0,1,0,4,1,0,0,0
256295,1,0,1,0,2,1,0,0,0
256307,1,0,1,0,2,1,0,0,0
256312,1,0,1,0,3,1,0,0,0
256324,0,1,0,1,6,0,1,0,0
256342,0,1,0,1,5,0,1,0,0
256344,1,0,1,0,3,1,0,0,0
256351,0,1,0,1,1,0,1,0,0
256353,0,2,0,1,2,0,2,0,0
256359,0,1,0,1,4,0,1,0,0
256363,0,1,0,1,6,0,1,0,0
256381,0,1,0,1,2,0,1,0,0
256399,1,0,1,0,3,1,0,0,0
256410,1,0,1,0,2,1,0,0,0
256411,1,0,1,0,4,1,0,0,0
256414,1,0,1,0,2,1,0,0,0
256416,0,1,0,1,1,0,1,0,0
256437,1,0,1,0,3,1,0,0,0
256461,0,1,0,1,3,0,1,0,0
256466,0,1,0,1,1,0,1,0,0
256468,1,0,1,0,6,1,0,0,0
256472,0,1,0,1,2,0,1,0,0
256488,0,1,0,1,2,0,1,0,0
256492,0,1,0,1,1,0,1,0,0
256533,0,1,0,1,5,0,1,0,0
256543,0,1,0,1,8,0,1,0,0
256590,1,0,1,0,5,1,0,0,0
256592,0,1,0,1,4,0,1,0,0
256593,0,1,0,1,4,0,1,0,0
256606,0,1,0,1,8,0,1,0,0
256609,0,1,0,1,1,0,1,0,0
256626,0,1,0,1,5,0,1,0,0
256629,0,1,0,1,5,0,1,0,0
256630,1,0,1,0,9,1,0,0,0
256641,0,2,0,1,2,0,2,0,1
256648,0,1,0,1,7,0,1,0,0
256651,0,1,0,1,6,0,1,0,0
256659,0,1,0,1,1,0,1,0,0
256664,0,1,0,1,8,0,1,0,0
256665,0,1,0,1,4,0,1,0,0
256676,0,1,0,1,3,0,1,0,0
256684,0,1,0,1,5,0,1,0,0
256685,1,0,1,0,7,1,0,0,0
256695,0,1,0,1,8,0,1,0,0
256716,0,1,0,1,6,0,1,0,0
256725,1,0,1,0,5,1,0,0,0
256732,1,0,1,0,6,1,0,0,0
256736,0,1,0,1,9,0,1,0,0
256747,0,1,0,1,5,0,1,0,0
256750,0,1,0,1,2,0,1,0,0
256754,0,1,0,1,2,0,1,0,0
256765,0,1,0,1,3,0,1,0,0
256769,2,0,1,0,9,2,0,0,0
256784,0,1,0,1,5,0,1,0,0
256790,1,0,1,0,6,1,0,0,0
256795,0,1,0,1,2,0,1,0,0
256797,1,0,1,0,6,1,0,0,0
256808,0,1,0,1,2,0,1,0,0
256819,0,1,0,1,6,0,1,0,0
256832,1,0,1,0,7,1,0,0,0
256842,0,1,0,1,5,0,1,0,0
256843,0,1,0,1,4,0,1,0,0
256848,1,0,1,0,4,1,0,0,0
256876,0,1,0,1,1,0,1,0,0
256886,0,1,0,1,9,0,1,0,0
256891,0,1,0,1,7,0,1,0,0
256892,0,1,0,1,3,0,1,0,0
256904,0,1,0,1,3,0,1,0,0
256911,1,0,1,0,4,1,0,0,0
256918,1,0,1,0,4,1,0,0,0
256922,1,0,1,0,9,1,0,0,0
256926,0,1,0,1,6,0,1,0,0
256928,0,1,0,1,3,0,1,0,0
256933,1,0,1,0,6,1,0,0,0
256938,0,1,0,1,7,0,1,0,0
256939,0,1,0,1,3,0,1,0,0
256952,1,0,1,0,5,1,0,0,0
256959,2,0,1,0,4,2,0,0,0
256965,0,1,0,1,7,0,1,0,0
256966,1,0,1,0,6,1,0,0,0
256978,0,1,0,1,6,0,1,0,0
256979,0,1,0,1,1,0,1,0,0
256985,0,1,0,1,7,0,1,0,0
257017,0,1,0,1,7,0,1,0,0
257032,0,1,0,1,8,0,1,0,0
257041,1,0,1,0,5,1,0,0,0
257043,0,2,0,1,4,0,2,0,1
257060,0,1,0,1,3,0,1,0,0
257064,0,1,0,1,3,0,1,0,0
257069,0,1,0,1,7,0,1,0,0
257073,0,2,0,1,3,0,2,0,0
257083,0,1,0,1,3,0,1,0,0
257088,0,1,0,1,9,0,1,0,0
257089,1,0,1,0,2,1,0,0,0
257096,1,0,1,0,4,1,0,0,0
257105,2,0,1,0,1,2,0,0,0
257119,0,1,0,1,2,0,1,0,0
257122,0,1,0,1,5,0,1,0,0
257155,0,1,0,1,2,0,1,0,0
257178,0,1,0,1,7,0,1,0,0
257190,0,1,0,1,4,0,1,0,0
257200,0,1,0,1,5,0,1,0,0
257204,1,0,1,0,4,1,0,0,0
257217,1,0,1,0,2,1,0,0,0
257220,0,1,0,1,2,0,1,0,0
257247,0,1,0,1,2,0,1,0,0
257264,1,0,1,0,3,1,0,0,0
257273,1,0,1,0,3,1,0,0,0
257279,2,0,1,0,5,2,0,1,0
257290,0,1,0,1,7,0,1,0,0
257304,0,1,0,1,4,0,1,0,0
257313,0,1,0,1,1,0,1,0,0
257315,0,1,0,1,4,0,1,0,0
257322,0,1,0,1,3,0,1,0,0
257327,0,1,0,1,6,0,1,0,0
257336,0,1,0,1,5,0,1,0,0
257369,0,1,0,1,9,0,1,0,0
257374,1,0,1,0,6,1,0,0,0
257376,1,0,1,0,1,1,0,0,0
257377,1,0,1,0,7,1,0,0,0
257378,0,1,0,1,2,0,1,0,0
257387,0,1,0,1,1,0,1,0,0
257390,0,1,0,1,6,0,1,0,0
257391,0,1,0,1,3,0,1,0,0
257393,0,1,0,1,5,0,1,0,0
257399,0,1,0,1,4,0,1,0,0
257403,0,1,0,1,5,0,1,0,0
257415,1,0,1,0,5,1,0,0,0
257419,0,1,0,1,2,0,1,0,0
257442,0,1,0,1,8,0,1,0,0
257453,1,0,1,0,4,1,0,0,0
257464,0,1,0,1,2,0,1,0,0
257467,0,1,0,1,2,0,1,0,0
257475,0,1,0,1,4,0,1,0,0
257478,0,1,0,1,1,0,1,0,0
257482,0,1,0,1,6,0,1,0,0
257491,0,1,0,1,2,0,1,0,0
257511,0,1,0,1,5,0,1,0,0
257522,0,1,0,1,2,0,1,0,0
257524,0,2,0,1,2,0,2,0,1
257525,0,1,0,1,9,0,1,0,0
257529,1,0,1,0,3,1,0,0,0
257539,0,1,0,1,1,0,1,0,0
257540,0,1,0,1,7,0,1,0,0
257547,0,1,0,1,2,0,1,0,0
257553,1,0,1,0,7,1,0,0,0
257555,0,1,0,1,1,0,1,0,0
257564,1,0,1,0,3,1,0,0,0
257575,0,2,0,1,6,0,2,0,0
257583,0,1,0,1,6,0,1,0,0
257585,0,1,0,1,6,0,1,0,0
257589,1,0,1,0,6,1,0,0,0
257591,0,1,0,1,1,0,1,0,0
257596,2,0,1,0,1,2,0,0,0
257605,0,1,0,1,3,0,1,0,0
257626,0,1,0,1,1,0,1,0,0
257629,1,0,1,0,4,1,0,0,0
257640,0,1,0,1,6,0,1,0,0
257645,1,0,1,0,9,1,0,0,0
257660,1,0,1,0,3,1,0,0,0
257669,0,1,0,1,5,0,1,0,0
257670,1,0,1,0,1,1,0,0,0
257671,1,0,1,0,9,1,0,0,0
257672,0,1,0,1,5,0,1,0,0
257680,0,1,0,1,3,0,1,0,0
257684,0,1,0,1,7,0,1,0,0
257704,0,1,0,1,2,0,1,0,0
257709,1,0,1,0,1,1,0,0,0
257734,0,1,0,1,6,0,1,0,0
257749,0,1,0,1,5,0,1,0,0
257765,1,0,1,0,7,1,0,0,0
257771,1,0,1,0,1,1,0,0,0
257779,1,0,1,0,3,1,0,0,0
257780,0,1,0,1,6,0,1,0,0
257782,0,1,0,1,9,0,1,0,0
257784,0,1,0,1,5,0,1,0,0
257786,0,1,0,1,6,0,1,0,0
257811,0,1,0,1,3,0,1,0,0
257816,0,1,0,1,1,0,1,0,0
257818,0,1,0,1,2,0,1,0,0
257836,1,0,1,0,4,1,0,0,0
257840,0,1,0,1,9,0,1,0,0
257852,0,2,0,1,1,0,2,0,0
257873,0,1,0,1,6,0,1,0,0
257875,0,1,0,1,5,0,1,0,0
257882,1,0,1,0,9,1,0,0,0
257884,0,1,0,1,9,0,1,0,0
257889,0,1,0,1,2,0,1,0,0
257897,0,2,0,1,6,0,2,0,1
257918,0,1,0,1,6,0,1,0,0
257936,1,0,1,0,1,1,0,0,0
257938,0,1,0,1,7,0,1,0,0
257939,1,0,1,0,5,1,0,0,0
257954,0,1,0,1,5,0,1,0,0
257956,0,2,0,1,5,0,2,0,1
257959,0,2,0,1,3,0,2,0,0
257985,1,1,1,1,5,1,1,0,0
257986,0,1,0,1,4,0,1,0,0
258010,0,2,0,1,6,0,2,0,1
258019,0,1,0,1,4,0,1,0,0
258022,0,1,0,1,2,0,1,0,0
258045,0,1,0,1,2,0,1,0,0
258047,0,1,0,1,7,0,1,0,0
258053,0,1,0,1,1,0,1,0,0
258066,1,0,1,0,1,1,0,0,0
258075,0,1,0,1,6,0,1,0,0
258095,1,0,1,0,3,1,0,0,0
258101,0,1,0,1,5,0,1,0,0
258123,0,1,0,1,8,0,1,0,0
258125,0,1,0,1,2,0,1,0,0
258127,0,1,0,1,4,0,1,0,0
258140,0,1,0,1,1,0,1,0,0
258181,1,0,1,0,3,1,0,0,0
258186,1,0,1,0,2,1,0,0,0
258187,0,1,0,1,1,0,1,0,0
258194,0,1,0,1,1,0,1,0,0
258201,0,1,0,1,8,0,1,0,0
258206,0,1,0,1,9,0,1,0,0
258207,0,1,0,1,9,0,1,0,0
258215,0,1,0,1,6,0,1,0,0
258216,0,1,0,1,1,0,1,0,0
258226,0,1,0,1,3,0,1,0,0
258233,1,0,1,0,5,1,0,0,0
258234,0,1,0,1,9,0,1,0,0
258236,0,1,0,1,8,0,1,0,0
258238,1,0,1,0,3,1,0,0,0
258239,0,1,0,1,3,0,1,0,0
258241,1,0,1,0,2,1,0,0,0
258245,0,1,0,1,3,0,1,0,0
258270,0,2,0,1,3,0,2,0,0
258276,1,1,1,1,6,1,1,1,0
258278,0,1,0,1,1,0,1,0,0
258291,1,0,1,0,8,1,0,0,0
258295,0,1,0,1,2,0,1,0,0
258312,0,1,0,1,3,0,1,0,0
258318,0,1,0,1,7,0,1,0,0
258319,0,1,0,1,7,0,1,0,0
258358,1,1,1,1,1,1,1,0,0
258367,2,0,1,0,3,2,0,0,0
258377,0,1,0,1,7,0,1,0,0
258404,1,0,1,0,3,1,0,0,0
258422,0,1,0,1,1,0,1,0,0
258425,0,1,0,1,4,0,1,0,0
258426,0,3,0,1,9,0,3,0,0
258430,1,0,1,0,4,1,0,0,0
258431,1,0,1,0,4,1,0,0,0
258459,0,1,0,1,4,0,1,0,0
258460,1,0,1,0,4,1,0,0,0
258461,0,2,0,1,9,0,2,0,1
258472,0,1,0,1,7,0,1,0,0
258480,0,1,0,1,5,0,1,0,0
258491,0,1,0,1,9,0,1,0,0
258493,1,0,1,0,9,1,0,0,0
258494,1,0,1,0,4,1,0,0,0
258497,1,1,1,1,6,1,1,0,0
258499,1,0,1,0,7,1,0,0,0
258501,0,1,0,1,1,0,1,0,0
258517,1,0,1,0,3,1,0,0,0
258531,0,1,0,1,3,0,1,0,0
258562,0,1,0,1,2,0,1,0,0
258573,0,2,0,1,5,0,2,0,1
258581,1,0,1,0,8,1,0,0,0
258582,0,1,0,1,7,0,1,0,0
258586,0,1,0,1,1,0,1,0,0
258600,1,0,1,0,6,1,0,0,0
258601,0,1,0,1,3,0,1,0,0
258621,0,3,0,1,3,0,3,0,2
258623,0,1,0,1,8,0,1,0,0
258625,0,1,0,1,3,0,1,0,0
258627,0,2,0,1,5,0,2,0,1
258629,0,1,0,1,8,0,1,0,0
258647,0,1,0,1,2,0,1,0,0
258685,1,0,1,0,7,1,0,0,0
258693,0,1,0,1,3,0,1,0,0
258699,0,1,0,1,7,0,1,0,0
258706,1,0,1,0,7,1,0,0,0
258719,0,1,0,1,7,0,1,0,0
258738,0,1,0,1,7,0,1,0,0
258764,1,0,1,0,5,1,0,0,0
258767,1,0,1,0,9,1,0,0,0
258776,0,1,0,1,3,0,1,0,0
258804,0,1,0,1,7,0,1,0,0
258818,0,1,0,1,5,0,1,0,0
258819,0,2,0,1,5,0,2,0,1
258824,0,1,0,1,3,0,1,0,0
258828,0,1,0,1,5,0,1,0,0
258849,0,1,0,1,5,0,1,0,0
258864,1,0,1,0,2,1,0,0,0
258893,0,1,0,1,3,0,1,0,0
258901,0,1,0,1,8,0,1,0,0
258911,0,1,0,1,7,0,1,0,0
258912,0,1,0,1,8,0,1,0,0
258923,1,0,1,0,1,1,0,0,0
258925,0,2,0,1,8,0,2,0,1
258926,0,1,0,1,7,0,1,0,0
258936,1,0,1,0,7,1,0,0,0
258939,0,1,0,1,1,0,1,0,0
258960,0,1,0,1,6,0,1,0,0
258962,0,1,0,1,4,0,1,0,0
258963,0,1,0,1,4,0,1,0,0
258967,1,0,1,0,1,1,0,0,0
258971,1,0,1,0,1,1,0,0,0
258974,0,1,0,1,5,0,1,0,0
258975,0,2,0,1,5,0,2,0,0
258986,0,1,0,1,8,0,1,0,0
258987,0,1,0,1,9,0,1,0,0
258991,0,1,0,1,6,0,1,0,0
259001,0,1,0,1,4,0,1,0,0
259041,0,1,0,1,6,0,1,0,0
259045,0,1,0,1,3,0,1,0,0
259054,0,1,0,1,1,0,1,0,0
259075,1,0,1,0,3,1,0,0,0
259089,0,1,0,1,5,0,1,0,0
259108,0,1,0,1,2,0,1,0,0
259121,1,1,1,1,2,1,1,1,0
259128,0,1,0,1,2,0,1,0,0
259132,0,1,0,1,3,0,1,0,0
259138,2,0,1,0,6,2,0,1,0
259145,0,1,0,1,2,0,1,0,0
259149,1,0,1,0,2,1,0,0,0
259150,0,1,0,1,3,0,1,0,0
259154,0,1,0,1,2,0,1,0,0
259156,0,1,0,1,7,0,1,0,0
259159,0,2,0,1,1,0,2,0,0
259170,0,1,0,1,6,0,1,0,0
259178,0,1,0,1,4,0,1,0,0
259192,1,0,1,0,1,1,0,0,0
259214,0,2,0,1,6,0,2,0,0
259224,0,1,0,1,4,0,1,0,0
259227,1,0,1,0,9,1,0,0,0
259228,0,3,0,1,2,0,3,0,0
259230,0,1,0,1,5,0,1,0,0
259242,0,1,0,1,5,0,1,0,0
259259,0,1,0,1,4,0,1,0,0
259272,1,1,1,1,3,1,1,1,0
259280,0,1,0,1,6,0,1,0,0
259284,0,1,0,1,1,0,1,0,0
259291,0,1,0,1,9,0,1,0,0
259292,1,0,1,0,8,1,0,0,0
259310,0,1,0,1,1,0,1,0,0
259318,0,1,0,1,5,0,1,0,0
259333,0,2,0,1,5,0,2,0,1
259335,0,1,0,1,2,0,1,0,0
259345,1,0,1,0,4,1,0,0,0
259347,0,1,0,1,6,0,1,0,0
259352,0,1,0,1,6,0,1,0,0
259353,0,1,0,1,8,0,1,0,0
259378,0,1,0,1,7,0,1,0,0
259379,2,0,1,0,5,2,0,0,0
259381,0,1,0,1,2,0,1,0,0
259399,0,1,0,1,6,0,1,0,0
259409,0,1,0,1,7,0,1,0,0
259417,0,1,0,1,1,0,1,0,0
259421,1,0,1,0,8,1,0,0,0
259422,0,1,0,1,3,0,1,0,0
259437,0,1,0,1,2,0,1,0,0
259438,0,1,0,1,3,0,1,0,0
259443,0,1,0,1,4,0,1,0,0
259444,0,1,0,1,4,0,1,0,0
259450,1,0,1,0,6,1,0,0,0
259455,0,1,0,1,6,0,1,0,0
259460,1,0,1,0,9,1,0,0,0
259483,0,1,0,1,2,0,1,0,0
259488,0,1,0,1,8,0,1,0,0
259507,1,0,1,0,4,1,0,0,0
259526,1,1,1,1,6,1,1,0,0
259548,0,1,0,1,7,0,1,0,0
259563,1,0,1,0,2,1,0,0,0
259579,0,1,0,1,1,0,1,0,0
259603,0,1,0,1,1,0,1,0,0
259605,0,1,0,1,2,0,1,0,0
259623,0,1,0,1,2,0,1,0,0
259628,0,1,0,1,4,0,1,0,0
259641,0,1,0,1,1,0,1,0,0
259652,0,1,0,1,2,0,1,0,0
259672,0,1,0,1,1,0,1,0,0
259692,1,0,1,0,6,1,0,0,0
259698,1,0,1,0,7,1,0,0,0
259699,0,1,0,1,8,0,1,0,0
259702,1,0,1,0,6,1,0,0,0
259711,2,0,1,0,5,2,0,0,0
259736,0,1,0,1,9,0,1,0,0
259757,1,0,1,0,4,1,0,0,0
259760,0,1,0,1,8,0,1,0,0
259795,1,0,1,0,1,1,0,0,0
259841,0,1,0,1,4,0,1,0,0
259855,0,2,0,1,9,0,2,0,0
259874,1,0,1,0,4,1,0,0,0
259890,1,0,1,0,3,1,0,0,0
259899,0,1,0,1,9,0,1,0,0
259901,1,0,1,0,2,1,0,0,0
259906,0,1,0,1,9,0,1,0,0
259909,0,1,0,1,3,0,1,0,0
259937,0,1,0,1,6,0,1,0,0
259947,0,1,0,1,1,0,1,0,0
259958,1,0,1,0,6,1,0,0,0
259967,0,1,0,1,3,0,1,0,0
259971,1,0,1,0,8,1,0,0,0
259972,0,1,0,1,9,0,1,0,0
259983,0,1,0,1,7,0,1,0,0
259984,1,0,1,0,3,1,0,0,0
259986,0,1,0,1,4,0,1,0,0
259988,1,0,1,0,4,1,0,0,0
260014,0,1,0,1,6,0,1,0,0
260036,0,2,0,1,6,0,2,0,1
260037,0,1,0,1,4,0,1,0,0
260069,0,1,0,1,6,0,1,0,0
260073,1,0,1,0,5,1,0,0,0
260074,0,2,0,1,5,0,2,0,1
260094,0,1,0,1,6,0,1,0,0
260101,0,2,0,1,1,0,2,0,0
260106,0,1,0,1,6,0,1,0,0
260117,0,1,0,1,7,0,1,0,0
260128,0,1,0,1,1,0,1,0,0
260137,0,1,0,1,5,0,1,0,0
260138,0,1,0,1,3,0,1,0,0
260150,0,1,0,1,9,0,1,0,0
260152,0,1,0,1,8,0,1,0,0
260153,0,1,0,1,5,0,1,0,0
260155,1,1,1,1,3,1,1,0,1
260166,1,0,1,0,2,1,0,0,0
260171,0,1,0,1,4,0,1,0,0
260174,1,0,1,0,5,1,0,0,0
260183,1,0,1,0,1,1,0,0,0
260187,0,1,0,1,1,0,1,0,0
260204,0,1,0,1,2,0,1,0,0
260206,1,0,1,0,4,1,0,0,0
260229,0,1,0,1,1,0,1,0,0
260244,1,0,1,0,3,1,0,0,0
260254,2,0,1,0,4,2,0,0,0
260256,1,0,1,0,2,1,0,0,0
260261,0,1,0,1,4,0,1,0,0
260267,0,1,0,1,5,0,1,0,0
260274,0,1,0,1,9,0,1,0,0
260278,1,0,1,0,5,1,0,0,0
260283,0,1,0,1,5,0,1,0,0
260290,1,0,1,0,8,1,0,0,0
260301,0,1,0,1,2,0,1,0,0
260315,0,1,0,1,4,0,1,0,0
260324,2,1,1,1,7,2,1,2,0
260338,0,1,0,1,7,0,1,0,0
260344,0,1,0,1,2,0,1,0,0
260345,0,1,0,1,3,0,1,0,0
260356,0,1,0,1,4,0,1,0,0
260361,0,1,0,1,3,0,1,0,0
260369,0,1,0,1,1,0,1,0,0
260374,0,1,0,1,2,0,1,0,0
260379,0,1,0,1,4,0,1,0,0
260386,0,1,0,1,1,0,1,0,0
260397,0,1,0,1,7,0,1,0,0
260413,0,1,0,1,1,0,1,0,0
260416,0,1,0,1,4,0,1,0,0
260435,1,0,1,0,1,1,0,0,0
260451,0,1,0,1,3,0,1,0,0
260456,0,1,0,1,7,0,1,0,0
260458,0,1,0,1,6,0,1,0,0
260471,0,1,0,1,5,0,1,0,0
260475,0,1,0,1,1,0,1,0,0
260478,0,1,0,1,3,0,1,0,0
260484,1,0,1,0,4,1,0,0,0
260490,0,1,0,1,1,0,1,0,0
260531,0,1,0,1,4,0,1,0,0
260539,0,1,0,1,9,0,1,0,0
260543,0,1,0,1,5,0,1,0,0
260550,0,1,0,1,1,0,1,0,0
260583,1,0,1,0,5,1,0,0,0
260605,0,1,0,1,7,0,1,0,0
260612,0,1,0,1,6,0,1,0,0
260616,1,0,1,0,2,1,0,0,0
260644,0,1,0,1,5,0,1,0,0
260652,0,1,0,1,3,0,1,0,0
260656,0,1,0,1,9,0,1,0,0
260664,0,1,0,1,4,0,1,0,0
260671,0,1,0,1,3,0,1,0,0
260683,0,1,0,1,2,0,1,0,0
260686,0,1,0,1,3,0,1,0,0
260702,0,1,0,1,4,0,1,0,0
260703,1,0,1,0,1,1,0,0,0
260706,0,1,0,1,6,0,1,0,0
260710,1,0,1,0,1,1,0,0,0
260717,1,0,1,0,9,1,0,0,0
260719,0,1,0,1,9,0,1,0,0
260730,1,0,1,0,5,1,0,0,0
260733,0,1,0,1,3,0,1,0,0
260746,0,1,0,1,5,0,1,0,0
260755,1,0,1,0,7,1,0,0,0
260775,0,1,0,1,2,0,1,0,0
260778,0,1,0,1,5,0,1,0,0
260785,0,2,0,1,2,0,2,0,1
260787,1,0,1,0,9,1,0,0,0
260814,0,1,0,1,9,0,1,0,0
260849,1,0,1,0,1,1,0,0,0
260854,0,1,0,1,6,0,1,0,0
260871,0,1,0,1,8,0,1,0,0
260872,0,2,0,1,6,0,2,0,0
260881,1,0,1,0,7,1,0,0,0
260894,0,1,0,1,6,0,1,0,0
260905,0,1,0,1,2,0,1,0,0
260918,0,1,0,1,7,0,1,0,0
260940,0,1,0,1,1,0,1,0,0
260953,1,0,1,0,3,1,0,0,0
260969,0,1,0,1,7,0,1,0,0
260976,0,1,0,1,1,0,1,0,0
260992,0,1,0,1,2,0,1,0,0
260998,0,1,0,1,9,0,1,0,0
261004,0,1,0,1,1,0,1,0,0
261017,0,1,0,1,3,0,1,0,0
261034,1,0,1,0,6,1,0,0,0
261041,1,0,1,0,6,1,0,0,0
261042,0,1,0,1,3,0,1,0,0
261044,0,1,0,1,2,0,1,0,0
261047,1,0,1,0,9,1,0,0,0
261053,0,1,0,1,8,0,1,0,0
261066,0,1,0,1,3,0,1,0,0
261071,0,1,0,1,1,0,1,0,0
261086,0,1,0,1,3,0,1,0,0
261092,0,1,0,1,4,0,1,0,0
261093,0,1,0,1,3,0,1,0,0
261102,0,1,0,1,2,0,1,0,0
261108,0,1,0,1,5,0,1,0,0
261114,1,0,1,0,3,1,0,0,0
261125,0,1,0,1,3,0,1,0,0
261133,0,1,0,1,1,0,1,0,0
261154,0,1,0,1,1,0,1,0,0
261155,0,5,0,1,6,0,5,0,4
261159,0,1,0,1,8,0,1,0,0
261168,0,1,0,1,6,0,1,0,0
261170,1,0,1,0,5,1,0,0,0
261186,0,1,0,1,5,0,1,0,0
261198,0,1,0,1,9,0,1,0,0
261200,1,0,1,0,2,1,0,0,0
261201,1,0,1,0,4,1,0,0,0
261205,0,1,0,1,7,0,1,0,0
261209,0,1,0,1,1,0,1,0,0
261213,1,0,1,0,4,1,0,0,0
261214,1,0,1,0,1,1,0,0,0
261231,0,1,0,1,3,0,1,0,0
261235,0,1,0,1,7,0,1,0,0
261238,1,0,1,0,6,1,0,0,0
261253,0,1,0,1,6,0,1,0,0
261277,0,1,0,1,9,0,1,0,0
261290,0,1,0,1,5,0,1,0,0
261320,0,1,0,1,4,0,1,0,0
261323,0,1,0,1,1,0,1,0,0
261332,0,4,0,1,2,0,4,0,0
261343,1,0,1,0,8,1,0,0,0
261348,0,1,0,1,4,0,1,0,0
261354,2,0,1,0,6,2,0,1,0
261366,1,0,1,0,6,1,0,0,0
261373,0,1,0,1,1,0,1,0,0
261374,1,0,1,0,2,1,0,0,0
261375,0,1,0,1,7,0,1,0,0
261401,0,2,0,1,5,0,2,0,1
261405,0,1,0,1,7,0,1,0,0
261417,0,1,0,1,3,0,1,0,0
261422,0,1,0,1,6,0,1,0,0
261441,1,0,1,0,9,1,0,0,0
261451,0,1,0,1,1,0,1,0,0
261457,0,1,0,1,1,0,1,0,0
261464,1,0,1,0,4,1,0,0,0
261471,1,0,1,0,1,1,0,0,0
261477,0,1,0,1,5,0,1,0,0
261488,1,0,1,0,4,1,0,0,0
261504,0,1,0,1,3,0,1,0,0
261511,1,1,1,1,5,1,1,1,0
261524,0,1,0,1,1,0,1,0,0
261548,0,2,0,1,7,0,2,0,0
261552,0,1,0,1,4,0,1,0,0
261553,0,1,0,1,7,0,1,0,0
261570,0,1,0,1,4,0,1,0,0
261577,0,1,0,1,7,0,1,0,0
261585,0,1,0,1,1,0,1,0,0
261595,1,0,1,0,5,1,0,0,0
